Parameter1,Parameter2,Parameter3,Parameter4,Parameter5,Parameter6,Parameter7,Parameter8,Parameter9,Parameter10,Attribute1,Attribute2,Attribute3,Attribute4,Attribute5,Attribute6,Attribute7,Attribute8,Attribute9,Attribute10,Quality_label
2.650335113,0.62855115,0.221965366,0.050109423,-2.659506311,-2.705029227,3.359175653,-1.450908772,-0.226885823,2.571068634,3.666951411,2.336147156,0.413676672,2,2,2,1,2,1,2,1
0.225075682,0.000912599,761.3893137,9.19E-05,-2.707236367,-2.789728578,3.359175653,-1.450908772,-0.226885823,2.571068634,6.814298062,0.506586913,308.7110752,2,2,2,1,2,1,2,1
9.282018641,0.385537911,246.5678522,0.322534263,-3.47091758,-3.043826765,2.165700224,-1.450908772,-0.226885823,1.14518988,1.403317469,31.52706566,0.483654332,1,2,2,2,3,1,2,1
2139.317431,0.000284695,0.404447572,3.247568766,-3.47091758,-3.128525726,2.165700224,-1.450908772,-0.226885823,1.14518988,1.817636643,2.065066185,0.483080832,2,2,3,1,3,1,2,3
2.137258488,0.14920228,8.692984252,4.486825526,-2.325395931,-2.789728578,-0.81798835,-1.450908772,-0.226885823,1.002602005,81.32611091,118.6058989,332.2468658,1,2,2,1,3,1,2,1
0.005491731,40.25728909,1.910195892,0.016939385,-2.325395931,-1.942734986,-0.221250635,-0.927835057,2.948222801,2.000717133,0.000142553,199.6788099,0.681223077,1,1,2,1,2,1,2,2
42.7541438,2.306828367,0.134580619,0.04695386,-4.139063379,-3.806121609,3.359175653,-1.450908772,-0.226885823,0.717426254,0.07569716,168.5421919,43.45468112,2,2,3,1,2,2,2,3
0.111059489,5.811962024,3.436734989,1.097643131,-4.091514981,-3.890819823,3.359175653,-1.450908772,-0.226885823,0.717426254,0.691580852,0.860204268,0.100943922,2,2,2,1,3,2,2,1
0.016330581,1.782648301,0.000229196,1.965701325,0.681598175,1.02174245,-0.221250635,1.251638741,0.831483719,-1.136216128,0.038670356,1.051170861,8.051998857,1,2,2,1,2,1,2,0
0.239833703,66.6075516,208.3592271,0.37633869,0.72932824,0.937043095,-0.221250635,1.251638741,0.831483719,-1.136216128,1.289243355,0.004517029,8.877509897,2,3,1,1,3,1,3,2
1.336745052,2823.950967,0.284329426,0.713753597,0.681598175,1.02174245,-0.221250635,1.251638741,0.831483719,-1.136216128,59.04124716,0.000276118,0.201454339,2,2,2,1,2,1,2,1
2.473636165,0.123677406,1.305840294,0.393149901,0.586138045,0.937043095,-0.221250635,1.251638741,0.831483719,-1.136216128,24.03546259,0.003534461,0.463338409,2,2,2,1,3,1,2,1
3.921998863,0.008658068,0.002629526,0.144799004,0.681598175,1.02174245,-0.221250635,1.251638741,0.831483719,-1.136216128,5.726619944,62259.41111,0.005791705,1,2,2,1,2,1,2,0
0.794129418,0.04393754,11.50693675,0.124528619,0.681598175,0.937043095,-0.221250635,1.251638741,0.831483719,-1.136216128,7.551200786,0.006189253,0.000154635,1,2,2,1,2,4,4,3
19.24360605,0.000116032,0.146693982,0.00229027,0.777058306,1.02174245,-0.221250635,1.251638741,0.831483719,-1.136216128,5.96E-06,1.084045141,23.03308568,1,2,2,1,2,1,1,1
0.014412689,0.179070595,0.498971815,2.275910295,0.777058306,1.02174245,-0.221250635,1.251638741,0.831483719,-1.136216128,1.295357912,626.1461537,32.57155183,1,2,2,1,2,1,2,0
0.008534296,9.96E-05,0.003055112,5.442529131,0.777058306,1.02174245,-0.221250635,1.251638741,0.831483719,-1.136216128,0.595060973,77.0544782,64.76365457,2,2,2,1,2,1,2,1
0.068912434,21.39080486,0.019935111,79.71962634,0.681598175,1.02174245,-0.221250635,1.251638741,0.831483719,-1.136216128,0.47530661,0.188649878,0.308340425,2,2,2,1,3,1,2,1
0.031880847,1.843246315,3.103637496,1.797811286,0.777058306,1.02174245,-0.221250635,1.251638741,0.831483719,-1.136216128,2.36E-05,0.066436612,0.660119423,3,3,2,3,3,2,3,3
15.45744371,0.565106425,34.21692356,5.626043563,0.395217783,-0.164048519,0.37548708,-1.450908772,-1.28525536,0.147074752,0.006645375,13.29130992,1.857550151,1,2,2,2,3,1,2,1
1.922158439,0.006867475,0.006126986,0.332141581,-0.08208287,0.005350191,-1.414726069,1.251638741,-0.226885823,-1.421391879,0.167002394,93.30280045,0.042192257,1,2,2,1,2,2,2,2
1.138921867,0.787620135,1.591532564,0.004169697,-0.08208287,0.005350191,-1.414726069,1.251638741,-0.226885823,-1.421391879,0.049057043,40.35665728,29.38924713,1,2,2,1,2,1,2,0
30.55169172,8.766326317,621.9964028,0.131444965,-0.08208287,0.005350191,-1.414726069,1.251638741,-0.226885823,-1.421391879,0.001524213,1.458841809,0.159567063,1,2,2,1,2,1,2,0
0.056729361,86.03216966,5354.10316,0.003923881,-0.08208287,0.005350191,-1.414726069,1.251638741,-0.226885823,-1.421391879,29.82349927,5.732637235,0.533166393,2,2,2,1,3,1,1,1
0.034381776,0.108690449,33.57856169,1.152952035,-0.08208287,0.005350191,-1.414726069,1.251638741,-0.226885823,-1.421391879,0.011152163,0.55083168,0.535768416,1,2,2,1,1,1,2,2
0.521227376,0.554430665,24.76882048,263.0181441,-1.370794639,-1.349839491,2.165700224,-1.450908772,-0.226885823,0.860014129,0.491848576,5.800623763,5322.975394,2,2,2,1,3,1,2,1
0.014473945,0.032455304,0.00842655,31.93842761,-0.654843653,-0.502845938,-0.221250635,1.251638741,-1.28525536,-1.136216128,349.2016466,57.27218923,0.054104004,1,2,2,1,2,1,2,0
0.077305524,0.01617101,0.668144389,0.793989868,-0.654843653,-0.502845938,-0.221250635,1.251638741,-1.28525536,-1.136216128,15.79131244,1.3525071,256.952401,1,2,2,1,2,1,1,1
0.638706107,0.341445916,0.012612356,0.104294581,-2.325395931,-2.535630444,2.165700224,-1.450908772,1.360668489,-0.708452499,19.3623965,0.191255771,8.858775823,2,1,3,1,3,4,2,3
19.07874956,50181.13766,16.90241054,11.29248159,-0.034352805,-0.079349164,-1.414726069,1.251638741,-1.28525536,-0.851040374,7.013685743,0.118500176,24.39809058,1,2,2,1,2,1,2,0
0.051791378,0.00146404,0.610699173,1.766892145,0.299757653,-0.079349164,-0.221250635,1.251638741,1.88985326,-0.993628251,0.004134547,25.32487462,199.60658,1,2,2,1,2,1,2,0
1.171181239,1.002652421,0.146335557,0.004535627,0.299757653,-0.164048519,-0.221250635,1.251638741,1.88985326,-0.993628251,0.000508719,30840.63707,0.541497156,2,2,2,1,2,1,2,1
114.4889288,0.219846247,122.884309,19.3967592,-1.084414244,-1.349839491,2.165700224,-0.404761346,2.948222801,1.572953506,0.00533082,138.7646777,0.018626768,1,1,2,1,2,1,1,2
0.005813976,0.064241504,122.6940102,0.008832759,-1.036684177,-1.265140133,2.165700224,-0.404761346,2.948222801,1.572953506,15.83450192,0.537093924,32.50819055,1,2,2,1,2,1,2,1
0.712226968,0.437633059,8.293813026,0.004942214,-1.036684177,-1.43453884,2.165700224,-0.404761346,2.948222801,1.572953506,1.921849879,6.756765233,5.952959812,2,1,3,1,2,1,2,3
18.62081262,0.504180898,87.28865397,0.02170507,-1.036684177,-1.43453884,2.165700224,-0.404761346,2.948222801,1.572953506,17938.58598,2.432106755,0.344415819,2,2,3,1,3,1,2,3
1157.343719,0.006189462,0.014758431,0.003059179,-1.036684177,-1.349839491,2.165700224,-0.404761346,2.948222801,1.572953506,0.307650677,0.013067121,1.504774376,2,1,3,1,1,2,2,3
0.00547424,28.88346234,25.94255932,0.033460773,0.872518437,0.68294503,-1.414726069,0.467028174,-0.226885823,-1.849155513,37.92000368,0.037466227,0.416622688,3,3,2,3,3,4,3,3
4.299109727,1.897437274,486.3515867,59.77792072,0.967978567,0.85234374,-1.414726069,0.467028174,-0.226885823,-1.849155513,7.26377392,77.22681099,0.020676846,2,2,2,1,3,1,1,1
4.648524629,9.971024311,0.216764792,0.350389762,0.920248502,0.85234374,-1.414726069,0.467028174,-0.226885823,-1.849155513,0.203856238,15.22828328,34.51182842,3,3,2,3,3,3,3,3
6.462908991,1442.710257,0.684205244,0.191272351,0.681598175,0.85234374,-0.81798835,-1.450908772,-1.28525536,0.004486877,2.43E-05,0.00164729,0.005071939,1,1,2,1,2,1,2,2
0.048108424,79.69958976,334.570631,0.56036755,0.72932824,0.767644385,-0.81798835,-1.450908772,-1.28525536,0.004486877,4849.686332,0.19484883,0.008113737,1,2,2,3,3,1,2,2
4.897449137,140.1223881,0.159190779,0.112235828,0.72932824,0.767644385,-0.81798835,-1.450908772,-1.28525536,0.004486877,20.12210675,1.02826404,0.013748538,1,1,2,1,2,1,1,2
30.04026918,3.474841595,0.094741043,0.017342889,0.777058306,0.85234374,-0.81798835,-1.450908772,-1.28525536,0.004486877,0.004765229,0.369443403,0.962307063,1,1,2,1,2,1,1,2
33.90853684,0.108158475,0.193328197,198.8223261,0.681598175,0.85234374,-0.81798835,-1.450908772,-1.28525536,0.004486877,865.1083462,1587.258469,4.085855964,1,1,2,1,1,1,2,2
28.67235525,13.82018544,0.02612611,11.48361493,0.63386811,-0.079349164,-0.81798835,0.815743981,-1.28525536,-1.563979755,3051.611464,0.106297932,0.183825741,3,3,2,3,3,3,2,3
5.260633121,6.100464749,0.093117879,1.203700242,0.63386811,-0.079349164,-0.81798835,0.815743981,-1.28525536,-1.563979755,168.0729946,0.00011595,1.210000784,1,2,2,1,2,3,2,2
0.065932253,138.008322,3.073973147,3.787764068,0.63386811,-0.079349164,-0.81798835,0.815743981,-1.28525536,-1.563979755,0.002769939,3.227075898,0.637936983,3,3,2,3,3,1,3,3
6.077929168,8.65E-06,0.000566309,0.554878944,0.63386811,-0.079349164,-0.81798835,0.815743981,-1.28525536,-1.563979755,0.215170026,0.084179585,167.0026104,2,2,2,1,2,2,2,1
379.6099462,77.31631291,0.035978452,3.736990711,0.061107326,-0.333447229,-0.221250635,1.251638741,-0.226885823,-1.278804004,2.442788096,9.67E-05,0.402037881,1,1,2,1,2,1,2,2
6.957367006,0.051766791,0.000437468,205.149262,0.204297522,-0.079349164,-0.221250635,1.251638741,-0.226885823,-1.278804004,1.520634013,0.006303467,0.151954986,2,2,2,1,3,1,2,1
1.439184562,4.841981815,0.028921217,0.829597096,0.061107326,-0.587545292,-0.221250635,1.251638741,-0.226885823,-1.278804004,0.396007844,1.21E-05,15.07074038,1,2,2,1,2,1,2,0
5.623729387,12.84004855,0.142059708,0.029847567,0.061107326,-0.079349164,-0.221250635,1.251638741,-0.226885823,-1.278804004,0.617793493,0.14189084,0.007477584,1,2,2,1,2,1,2,0
0.013064955,0.134730365,6.052841483,1.035357396,0.108837391,-0.587545292,-0.221250635,1.251638741,-0.226885823,-1.278804004,659.1308719,13.61200633,5.236769055,1,2,2,1,2,1,2,0
1.827216841,0.008610018,0.498312296,4.72680557,-0.08208287,-0.418146583,-0.221250635,1.251638741,-0.226885823,-1.278804004,0.09240142,0.288515681,0.672232153,1,2,2,1,3,1,2,0
53.26504424,0.445261696,3.020423618,1.632681211,-0.08208287,-0.502845938,-0.221250635,1.251638741,-0.226885823,-1.278804004,63.78089358,0.236142388,69.2787931,1,2,2,1,2,1,2,0
12.87179456,0.009169905,0.005539903,0.032870636,0.061107326,-0.502845938,-0.221250635,1.251638741,-0.226885823,-1.278804004,14.61188198,23.64722201,1081.655836,1,2,2,1,2,1,2,0
118.5813607,0.049235777,0.106088014,0.002638556,-0.08208287,-0.418146583,-0.221250635,1.251638741,-0.226885823,-1.278804004,13.83217208,7.872399213,5.277775509,1,2,2,1,2,1,2,0
7021.515553,0.145972862,451.4163921,36.26294716,-0.034352805,-0.418146583,-0.221250635,1.251638741,-0.226885823,-1.278804004,29463.44188,2.928757393,32.72386549,1,2,2,1,2,1,2,1
109.0395976,0.085238362,16.43711277,3.056586577,-0.034352805,-0.333447229,-0.221250635,1.251638741,-0.226885823,-1.278804004,0.011155951,100.3318525,36.49749322,1,2,2,1,1,1,2,2
7.619744637,0.725403034,87.09343531,0.069179713,-0.034352805,-0.333447229,-0.221250635,1.251638741,-0.226885823,-1.278804004,0.279911078,0.305715008,4.339981864,1,2,2,1,1,1,2,2
141.0983519,0.224879879,0.094664779,530.9119617,0.061107326,-0.333447229,-0.221250635,1.251638741,-0.226885823,-1.278804004,1.47E-06,0.142514085,0.07172295,1,2,2,1,1,1,2,2
0.114776296,0.055003919,0.06198846,0.007814282,0.061107326,-0.079349164,-0.221250635,1.251638741,-0.226885823,-1.278804004,16.06096651,0.021947704,0.36888887,1,2,2,1,2,1,2,0
7.724969085,26.13247078,11.84469619,0.132405332,-0.034352805,-0.248747873,-0.221250635,1.251638741,-0.226885823,-1.278804004,929.9596878,0.392945113,10.49771538,1,2,2,1,2,1,2,0
0.088389242,1.039513192,0.102079593,44.14054452,0.108837391,-0.672244649,-0.221250635,1.251638741,-0.226885823,-1.278804004,0.012332203,18.43512992,2.543658328,1,2,2,1,2,1,2,0
0.03611815,0.013763851,0.001670263,0.402945838,0.061107326,-0.079349164,-0.221250635,1.251638741,-0.226885823,-1.278804004,27.06993771,6349.264982,1.26673141,1,2,2,1,3,1,1,1
0.159730058,0.015206689,0.13674244,0.390186078,0.108837391,-0.587545292,-0.221250635,1.251638741,-0.226885823,-1.278804004,8.07057229,0.000177719,58.04274992,1,2,2,1,2,1,2,0
364.8934445,612.8045605,0.166027299,0.040881603,-0.08208287,-0.418146583,-0.221250635,1.251638741,-0.226885823,-1.278804004,244198.0576,0.003530845,0.081254669,2,2,2,1,3,1,2,1
0.041112215,5.576381863,226.5861424,30.85808004,0.061107326,-0.079349164,-0.221250635,1.251638741,-0.226885823,-1.278804004,2.003674362,0.011518927,70.24022975,1,2,2,1,2,1,2,0
0.000534681,6.830287812,79.98540388,0.022471628,0.061107326,-0.079349164,-0.221250635,1.251638741,-0.226885823,-1.278804004,0.168587821,29.75262525,109.082898,1,2,2,1,2,1,2,0
9.995544738,1.524601171,9.958134156,0.014945242,0.108837391,-0.079349164,-0.221250635,1.251638741,-0.226885823,-1.278804004,1705.763833,0.032810747,12.03614048,2,2,2,1,2,2,2,1
118.5388948,21.32938732,1724.825829,0.050082258,-2.27766591,-1.688636904,1.568962509,-1.450908772,-0.226885823,-0.280688874,0.233886401,3647.922004,0.324317028,1,1,2,1,3,1,2,2
281.5937793,467.7326355,5.36973776,0.000414473,-4.568636236,-4.399027104,4.552651082,-1.450908772,-0.226885823,1.14518988,0.191177431,0.031986637,2.77E-05,3,2,2,1,3,1,2,3
0.121013828,4.69E-05,0.004325692,1.247022795,-4.473660723,-4.314258261,4.552651082,-1.450908772,-0.226885823,1.14518988,0.514124865,5.014076244,5.119437357,3,3,2,3,3,3,2,3
4.695404177,4.612779282,1.452833925,0.313456128,-2.850426512,-2.535630444,2.165700224,-1.450908772,-0.226885823,-1.278804004,0.0049786,0.000798718,10.20722397,3,2,2,2,3,1,2,3
3.297864839,0.239330792,123.4665406,70.38430264,0.347487718,0.598245676,-0.81798835,-1.450908772,-0.226885823,-0.851040374,18.16026472,0.003349595,1.421236105,1,2,2,1,3,1,2,0
7.830973911,0.00157212,30.89690199,11.84275066,0.01337726,0.344147611,-0.81798835,-1.450908772,-0.226885823,-0.851040374,1.99E-09,0.196949372,13.98166187,2,2,2,2,3,1,2,1
96.75409233,105.4759508,0.109251546,1.571782511,0.204297522,0.598245676,-0.81798835,-1.450908772,-0.226885823,-0.851040374,0.00016521,0.013551875,0.24272297,3,2,2,3,3,1,2,3
0.002517704,15.43043508,0.00238075,2.858644043,0.252027587,0.513546321,-0.81798835,-1.450908772,-0.226885823,-0.851040374,53.22953595,0.000225296,0.01175694,1,2,2,1,3,1,2,0
5.313733553,5.872471281,0.886852891,0.020399709,0.586138045,-0.248747873,-0.221250635,0.467028174,1.360668489,-0.851040374,7.46E-05,3.025204818,0.859909037,2,2,2,3,3,1,2,2
3.818383219,225.5388334,11.90488826,0.809620165,0.538407979,-0.164048519,-0.221250635,0.467028174,1.360668489,-0.851040374,16.97212968,0.000500447,0.243215718,3,3,2,2,3,2,2,3
0.861610103,0.050710231,0.006634728,0.075079056,0.538407979,-0.164048519,-0.221250635,0.467028174,1.360668489,-0.851040374,0.001206562,0.008582268,0.014960982,3,3,2,3,3,1,1,3
17.07729446,23.00240274,0.064145265,1121.9507,0.538407979,-0.248747873,-0.221250635,0.467028174,1.360668489,-0.851040374,0.002414179,0.048026244,0.378818629,2,2,2,1,3,1,2,1
3.726295187,6.547006498,0.736182446,0.035462989,0.63386811,-0.164048519,-0.221250635,0.467028174,1.360668489,-0.851040374,18.22185068,50.08460554,1.897978491,1,2,2,1,2,1,1,1
4.688023129,0.000623322,0.041407574,3.878541556,0.872518437,0.767644385,-0.81798835,0.815743981,-1.28525536,1.858129257,0.630385004,1335.196516,0.041223996,1,2,2,1,2,1,2,2
16.12039953,2051.120095,3.975904153,0.824105204,-3.614107865,-3.382624272,3.359175653,3.082396732,-0.226885823,-2.704682774,0.018511983,1170.985753,0.52415267,3,3,1,3,3,2,3,3
0.020746571,5.964937314,0.019462898,2.914409721,0.347487718,0.344147611,-1.414726069,0.815743981,-0.226885823,-1.278804004,0.742986079,1.854366819,0.130900475,2,2,2,1,2,1,2,2
0.195428588,0.026907091,0.035284713,0.001488139,0.347487718,0.344147611,-1.414726069,0.815743981,-0.226885823,-1.278804004,104.9132209,0.016734109,1.187432434,1,2,2,1,3,1,2,0
0.060861578,0.875297193,1.465123062,0.532453234,0.347487718,0.344147611,-1.414726069,0.815743981,-0.226885823,-1.278804004,60.63213095,70.10020738,0.820931603,1,2,2,1,2,1,2,0
7.765653797,110.99758,2.406760581,4.812689284,0.204297522,0.174748901,-0.81798835,0.815743981,2.948222801,2.71365651,574.0167488,563.8028209,122.3176251,1,3,2,1,3,2,2,1
0.194059646,993.5339296,14.68851279,0.106627614,-1.036684177,-1.095741424,1.568962509,-1.102192961,2.948222801,-0.423276749,0.283259761,0.371612137,66.86828472,3,2,3,1,3,1,2,3
0.718703052,0.333587304,32.76795974,16.09450173,-0.988954113,-1.095741424,1.568962509,-1.102192961,2.948222801,-0.423276749,60.80982193,0.379259313,0.210186309,3,2,3,1,3,4,3,3
1.506003291,0.18887736,0.065851026,1.092795795,-0.893493981,-1.011042068,1.568962509,-1.102192961,2.948222801,-0.423276749,0.057884717,240.2634539,0.7117904,3,2,2,1,3,3,2,3
19.88355424,3.402801333,203.8837615,4.850423976,0.824788371,1.02174245,0.37548708,1.164459789,-0.226885823,-0.280688874,0.205700516,4829712.783,12.12967081,1,1,2,1,2,1,1,2
0.002057426,20.7565827,0.123281163,2.241462037,0.872518437,1.02174245,0.37548708,1.164459789,-0.226885823,-0.280688874,0.169131901,5.497069208,13.4175672,1,2,2,2,3,1,2,1
1.020062489,3.501490194,0.029690033,0.127698673,0.872518437,1.02174245,0.37548708,1.164459789,-0.226885823,-0.280688874,157.2687179,0.02571142,0.11746843,1,1,2,1,1,1,2,2
1.435525441,0.006658895,0.281578153,238.6844874,0.872518437,1.02174245,0.37548708,1.164459789,-0.226885823,-0.280688874,0.009064118,0.140954364,0.12175137,1,1,2,1,2,1,2,2
1065.460845,4.231242255,0.227700819,0.085619444,0.872518437,1.02174245,0.37548708,1.164459789,-0.226885823,-0.280688874,3.256768958,1.776132632,6.179367954,1,1,2,1,3,1,2,2
0.412265851,0.018917673,56.58234712,0.009760888,0.967978567,0.937043095,0.37548708,1.164459789,-0.226885823,-0.280688874,30.59668562,0.023587363,0.084356084,1,1,2,1,2,2,2,2
0.114547949,0.195499128,22.47577679,2.952866647,0.967978567,0.937043095,0.37548708,1.164459789,-0.226885823,-0.280688874,12.75679013,1131.989417,0.034589311,1,1,2,1,2,1,2,2
6.321073719,32.91924552,0.781483793,9.886845999,0.920248502,1.02174245,0.37548708,1.164459789,-0.226885823,-0.280688874,7099.573201,1.113932279,0.005403584,1,1,2,1,2,1,1,2
13.81353838,0.303167081,0.011379143,0.115742662,0.872518437,1.02174245,0.37548708,1.164459789,-0.226885823,-0.280688874,0.362061966,0.001033689,0.0383565,3,3,2,3,3,3,3,3
0.021672436,0.028259649,1.169186784,1.287992656,0.920248502,1.02174245,0.37548708,1.164459789,-0.226885823,-0.280688874,0.014497785,189.8662861,42.466721,1,2,2,1,3,1,2,0
1.821548801,2262.487623,0.069861081,1.030914264,0.72932824,0.85234374,-0.81798835,-1.450908772,-1.28525536,0.432250503,0.028267582,0.054419489,0.585889454,1,1,2,1,2,1,2,2
0.132764485,0.117949777,15.70371393,1.084733067,0.72932824,0.85234374,-0.81798835,-1.450908772,-1.28525536,0.432250503,0.12131146,72400.40709,0.472384472,1,1,2,1,2,1,2,2
0.00046726,3.032405038,0.354122266,15.08736955,0.681598175,0.85234374,-0.81798835,-1.450908772,-1.28525536,0.432250503,1.455712181,395.8412039,10.43692416,1,1,2,1,2,1,2,2
0.216581402,0.091388393,0.60102348,0.007128784,0.72932824,0.767644385,-0.81798835,-1.450908772,-1.28525536,0.432250503,0.003965248,0.033928321,38.77704796,1,1,2,1,2,1,2,2
111.8991505,0.763521631,6.992934611,0.190421923,0.72932824,0.85234374,-0.81798835,-1.450908772,-1.28525536,0.432250503,5.295926022,1.91806081,2288.317277,2,2,2,1,3,3,3,2
0.360958998,0.004371984,1167.071215,18.31652187,0.777058306,0.85234374,-0.81798835,-1.450908772,-1.28525536,0.432250503,0.013829361,12562.96198,19.61870377,1,2,2,1,2,1,2,0
0.119530425,4270.747382,9.520844652,39.73117774,-3.136806853,-2.9591272,3.359175653,3.082396732,-0.226885823,-1.278804004,3.61E-06,273.2458259,32.10631539,1,2,2,1,3,1,2,0
0.038910307,0.724095974,0.003451198,0.008447993,-3.136806853,-3.128525726,3.359175653,3.082396732,-0.226885823,-1.278804004,0.000774513,1656.337267,0.960814682,1,1,2,1,2,1,2,2
2.758540957,1.92E-06,0.444959221,0.025832751,-3.136806853,-3.213225161,3.359175653,3.082396732,-0.226885823,-1.278804004,1.847306488,4.518943694,0.32694547,1,1,2,1,1,1,2,2
52.75617669,0.245475371,1.584055162,11.60569121,-3.136806853,-2.874427981,3.359175653,3.082396732,-0.226885823,-1.278804004,0.002443336,0.514399737,34.50819391,1,1,2,1,2,1,2,2
305.4090668,0.00073069,0.092963682,0.021878368,-3.136806853,-2.874427981,3.359175653,3.082396732,-0.226885823,-1.278804004,0.102666607,337.2986607,114.4174128,1,2,2,2,3,1,2,1
51.57891213,0.087980528,0.011162686,16.10048336,-3.136806853,-2.9591272,3.359175653,3.082396732,-0.226885823,-1.278804004,82.74431279,571.5352735,0.292430995,1,1,2,1,2,1,1,2
2.832159159,0.366954499,6.403944542,1.89111127,-3.136806853,-2.9591272,3.359175653,3.082396732,-0.226885823,-1.278804004,0.513513493,1.69E-05,1.162132682,1,1,2,1,3,1,1,2
68.02222662,0.041550379,0.695856025,3.141587198,-3.136806853,-2.9591272,3.359175653,3.082396732,-0.226885823,-1.278804004,0.068268666,1.98085696,3.598097979,1,1,2,1,1,2,3,2
0.017445936,2.174382168,4.572154328,0.518679674,-3.136806853,-2.874427981,3.359175653,3.082396732,-0.226885823,-1.278804004,49979.02444,528.8649903,828.0709792,1,1,2,1,3,1,2,2
3.07184129,0.000445049,24.62064812,0.462358488,-1.991285479,-1.942734986,-0.81798835,-1.450908772,-0.226885823,0.574838378,0.017723384,0.002479604,0.279983461,1,1,2,1,2,1,1,2
1.992197889,6.781845439,0.185573182,0.004561364,0.490677914,0.428846966,0.37548708,1.164459789,-0.226885823,-0.565864625,32.37995677,26.04761551,0.34558771,1,1,2,1,2,1,2,2
1.126460684,0.000337647,2.036797506,0.100059019,0.442947848,0.344147611,0.37548708,1.164459789,-0.226885823,-0.565864625,2.236161463,0.143642539,0.035823347,1,2,2,2,3,1,2,1
0.081949651,112.4604567,18.79137617,62.60437468,0.490677914,0.428846966,0.37548708,1.164459789,-0.226885823,-0.565864625,20.78940998,0.004301291,0.404523966,1,1,2,1,2,1,2,2
190.166641,0.816276029,0.153420513,10.69090822,0.63386811,0.598245676,0.37548708,1.164459789,-0.226885823,-0.565864625,2.678547572,19709.11495,0.038397893,1,1,2,1,2,1,2,2
0.000539258,0.85449499,5.747222443,0.899825265,0.538407979,0.513546321,0.37548708,1.164459789,-0.226885823,-0.565864625,0.095476017,5079.472198,57.41245468,1,1,2,1,2,1,2,2
522.6785289,1.403972313,37.48526405,0.43718601,0.586138045,0.513546321,0.37548708,1.164459789,-0.226885823,-0.565864625,0.438207092,60.77039105,0.000696397,1,1,2,1,2,1,2,2
0.002737111,1.323649044,466.6553894,7.034845415,0.395217783,0.344147611,0.37548708,1.164459789,-0.226885823,-0.565864625,18.84233202,0.012203217,0.134982108,1,1,2,1,1,1,2,2
0.481031584,16375.95241,0.013435985,0.487678784,0.442947848,0.767644385,0.37548708,1.164459789,-0.226885823,-0.565864625,2188.529094,3.481277824,0.009839963,1,1,2,1,3,2,2,2
19.85449995,0.015950426,0.000678065,0.630346384,0.72932824,0.68294503,0.37548708,1.164459789,-0.226885823,-0.565864625,260.3053626,0.105096989,0.004379701,1,1,2,1,3,1,2,2
0.608864248,52267.15131,46.30209926,0.002439985,0.538407979,0.513546321,0.37548708,1.164459789,-0.226885823,-0.565864625,86.79849443,0.063968434,0.032547142,1,1,2,1,2,1,1,2
8.6919522,0.010933818,24.65413583,2.673139036,0.442947848,0.513546321,0.37548708,1.164459789,-0.226885823,-0.565864625,0.873941686,0.062356146,0.096466881,1,1,2,1,2,1,2,2
6680.343673,0.000318177,0.033999513,0.105600431,0.442947848,0.513546321,0.37548708,1.164459789,-0.226885823,-0.565864625,0.463801876,119825.3852,1.005309174,1,1,2,1,3,1,1,2
0.003225463,0.525182366,0.483245794,0.983798541,0.395217783,0.428846966,0.37548708,1.164459789,-0.226885823,-0.565864625,196.0826418,5.14959515,2976.653747,1,1,2,1,2,1,1,2
0.244099579,0.000835885,97.10050995,2.063538269,0.395217783,0.428846966,0.37548708,1.164459789,-0.226885823,-0.565864625,3.024314221,0.398200882,11.91399332,1,1,2,1,2,1,2,2
0.676715541,0.000218068,209.9475458,4.917534803,0.586138045,0.767644385,0.37548708,1.164459789,-0.226885823,-0.565864625,288099.7428,2.21E-05,2.511362837,1,2,2,3,3,1,2,2
1.898732199,217.4130974,0.020376514,5.197463378,0.586138045,0.767644385,0.37548708,1.164459789,-0.226885823,-0.565864625,0.004925628,148.5177268,16.52743491,1,2,2,1,2,1,2,0
0.019277702,60.38791192,3.373648814,13.81523061,0.586138045,0.767644385,0.37548708,1.164459789,-0.226885823,-0.565864625,0.259402229,5.021947164,0.027494493,1,1,2,1,2,1,2,2
14.98766653,0.062045424,15.03352851,0.094458151,0.586138045,0.767644385,0.37548708,1.164459789,-0.226885823,-0.565864625,28.71771417,0.732708334,12.27303679,1,1,2,1,2,1,2,2
0.939638066,0.186921792,7.107217151,0.023930901,0.586138045,0.767644385,0.37548708,1.164459789,-0.226885823,-0.565864625,0.014685625,1.590617932,0.00767079,1,2,2,1,3,1,2,0
0.085624642,7513.898367,0.326504573,0.020964279,0.586138045,0.68294503,0.37548708,1.164459789,-0.226885823,-0.565864625,0.056442664,2.494109347,0.002953735,1,2,2,2,3,1,2,1
2.46334057,2189.766397,0.117286309,0.074713842,0.586138045,0.68294503,0.37548708,1.164459789,-0.226885823,-0.565864625,1.710858854,0.040777918,0.001293863,1,1,2,1,2,1,2,2
0.150022167,0.002404237,0.133887221,0.052209022,0.538407979,0.513546321,0.37548708,1.164459789,-0.226885823,-0.565864625,12.10626761,9.596590794,0.088152773,1,1,2,1,2,1,2,2
2.311413692,0.007285044,11.5196496,0.010674627,0.586138045,0.767644385,0.37548708,1.164459789,-0.226885823,-0.565864625,3.929267932,9.263778394,0.096084683,1,1,2,1,2,1,2,2
